Alpha_Node,Total_Support
PIP4K2C,150
CDCA8,164
DKFZP686N1815,286
CDK7,-220
SRGAP1,252
PCDHA9,338
SCG3,180
MED30,186
GPC2,180
SIRT2,178
ITGA10,460
IFNE1,208
OR10G4,1058
CREM,-542
ERRFI1,212
LCP2,126
OR2J3,1058
FLOT2,178
OR1S2,1058
SLC26A3,222
SFRP4,222
WWP2,180
KIF2C,108
PSMD1,516
PTPRO,336
EIF3E,190
CTDSP2,414
FAM13A1,272
TJP2,480
TNIP2,176
APOBEC3G,248
CCR6,1042
BLM,180
ANAPC4,230
ADA,42
CTNNBIP1,306
SLC19A1,474
DKFZP686A06204,224
MMP2,-388
TTR,42
IGJ,192
MAG,248
TAP1,180
CYSLTR1,248
NHP2L1,54
HOXB2,182
AIRE,-348
GABRA2,176
OR5L1,1162
KPNA6,182
GSTP1,358
GRIA3,246
KIR2DS3,190
IFITM1,196
C1R,182
PLEC1,244
ITSN1,282
NPY,-300
CHGA,-234
PCDHA12,338
OR5AS1,1162
ADRA2B,1058
DKFZP781A0677,226
SMAD4,76
ARHGAP11B,272
TGFB2,-54
HSD11B1,182
CPSF4,178
TUBA1B,146
HSP90AA1,342
TNS1,638
GRIN2C,110
CACNA1S,174
SP100,434
OR1L1,1058
GHRL,194
CALB2,248
OR10P1,1058
LMNA,242
EXOC2,148
PSMC6,506
RIPK1,-408
NUP35,154
RGS19,528
MADH5,-358
HAND2,250
CLDN1,190
CDK5R1,-274
GNB3,770
OR6C70,1162
TRPC3,208
VANGL1,234
FLJ20896,178
MYH9,336
FECH,182
CPSF3,170
POLR2D,-116
FUS,-396
GATA2,-334
OR52A5,1162
ABLIM2,140
SLC25A4,204
CYSLTR2,248
PER2,174
HADHA,180
TSC1,224
ENDOG,180
DOK5,344
ETS1,52
RNF111,168
PRDM4,466
NUF2,108
COL10A1,418
NMA,346
PRPF4,54
DOK1,312
DUSP18,-324
PABPN1,54
COX6B1,180
DBT,172
MECP2,384
PAK3,-208
CTCF,312
LPAR4,340
STX7,176
GTF3C2,178
PGR,-658
NFATC3,-426
GRM7,1106
GPCR,724
ACVR1,434
KLKB1,382
ALPL,170
POFUT1,194
MRPL11,100
PSMB6,506
NTN1,180
ADCY1,1204
MYO6,218
PDCD2,184
CYBB,-302
NPM1,292
CENPT,108
OR2M7,1058
ERN2,178
PCDHGA3,338
CDH19,338
OR2T2,1058
NGF,-58
COX4I1,48
SMPD1,-218
GTF3C1,214
CCT1,436
TRPV4,198
HSD17B1,78
LAMC3,458
VDAC3,178
EHHADH,-250
GPR50,1092
GAS6,184
CDKN1A,-432
COL22A1,428
DAD1,254
FKBP5,184
SPCS1,240
HNRNPU,54
COX5A,180
PPP2CB,198
MYH16,306
ALAS1,224
HNRNPH2,54
UBE2G1,176
ARHGEF4,282
NAT1,-332
CENPH,108
CCL7,-332
OR2L8,1058
HSPA1L,340
GH1,274
KIAA1688,272
MAP1B,390
CLDN6,118
ASCL1,142
RND3,196
RHOV,376
MINA,250
MAD2L1,298
RAN,36
S100A8,284
MAP2K2,-230
DCHS2,338
ELF1,278
COPA,-2
MYLK3,156
IGLV1-40,208
EIF3I,274
CX3CR1,178
SNRPD2,-20
ATP5J,182
PITX2,380
PIB5PA,470
ACAA1,300
COL4A4,436
ESRRA,378
AKR1C2,196
PCDHGB1,338
SERPINA5,156
S1PR4,280
ACVRL1,444
